"english","mr","hi","decision","reviewer","occurrences","first_path","first_line","first_kind","text_sha256"
"Legal basis / reason","कायदेशीर आधार / कारण","कानूनी आधार/कारण","translate","sagarbora91","1","www/modules/tax/index.html","1044","attribute:placeholder","18a1bcff57dda10bda5f9b4ef9d165ba611d9c43ed1eccb7035fd9ffcc69922c"
"Penalty / interest","दंड / व्याज","जुर्माना/ब्याज","translate","sagarbora91","1","www/modules/tax/index.html","1046","attribute:placeholder","9316adda39a6447ad61a4e94a0c67061340cdfb0c2084336711206d7c7a77a06"
"▼ Ownership / Risk / Checklist / Workflow / Evidence (optional)","▼ मालकी / जोखीम / चेकलिस्ट / वर्कफ्लो / पुरावा (पर्यायी)","▼ स्वामित्व / जोखिम / चेकलिस्ट / वर्कफ़्लो / साक्ष्य (वैकल्पिक)","translate","sagarbora91","1","www/modules/tax/index.html","1050","element:button","31acb86a3b7f4b0539f3bf30de14a8aeb2c394019536b64b770af0d4e1f0a562"
"e.g. Tax Executive","उदा. कर कार्यकारी","जैसे कर कार्यकारी","translate","sagarbora91","1","www/modules/tax/index.html","1053","attribute:placeholder","2d9109a58bd2fc650ef2d60c97a06723acf5bfd7418f56cfbaf8aec12303d0c8"
"e.g. Compliance Manager","उदा. अनुपालन व्यवस्थापक","जैसे अनुपालन प्रबंधक","translate","sagarbora91","1","www/modules/tax/index.html","1054","attribute:placeholder","4c74eb1bf8e5e8df05741998c91efa1842e4ba6f31869dfc4ccdc313e39a896d"
"(auto)","(स्वयं)","(ऑटो)","translate","sagarbora91","1","www/modules/tax/index.html","1055","element:option","45961044b3411271a0ec0f1386e10ea0d0197b50ecb9c533defc7a7456f52092"
"auto (3 / 5)","स्वयं (३/५)","ऑटो (3/5)","translate","sagarbora91","1","www/modules/tax/index.html","1056","attribute:placeholder","916966ae461f89e2bfa934b84e7b510188e3c64c7357729500d80331ccd13cb3"
"Books closed for the period","कालावधीसाठी पुस्तके बंद","इस अवधि के लिए पुस्तकें बंद हो गईं","translate","sagarbora91","1","www/modules/tax/index.html","1059","attribute:placeholder","a51f348685e3d3f000276bc9f1bbff8250462d981efe01c1c95ad98cd7e178a7"
"Final computation approved","अंतिम गणना मंजूर","अंतिम गणना स्वीकृत","translate","sagarbora91","1","www/modules/tax/index.html","1059","attribute:placeholder","26da894fceeaa2c2f33c25d14416f7adf610decb4213f3b198f828da6d03ec02"
"Working papers reviewed","कामकाजाच्या कागदपत्रांचे पुनरावलोकन केले","कार्य पत्रों की समीक्षा की गई","translate","sagarbora91","1","www/modules/tax/index.html","1059","attribute:placeholder","66fa33b86f256202f8713b76d70dc48d3fd15bda68e2870ad04c1adc6223fa6d"
"File and store evidence","पुरावा फाइल करा आणि साठवा","साक्ष्य फ़ाइल करें और संग्रहीत करें","translate","sagarbora91","1","www/modules/tax/index.html","1061","attribute:placeholder","ecf12a21593aea834179131214787bed793f5175c88634711c7cd1b9c8ef7ff3"
"Prepare data pack","डेटा पॅक तयार करा","डेटा पैक तैयार करें","translate","sagarbora91","1","www/modules/tax/index.html","1061","attribute:placeholder","6b3939ded0e2ea1480976b0125e141bfe818b87db7526f859b646f2c293f361f"
"Reviewer check and approval","समीक्षक तपासा आणि मंजूरी","समीक्षक जाँच और अनुमोदन","translate","sagarbora91","1","www/modules/tax/index.html","1061","attribute:placeholder","ba4c11a5eb542eca5134b94df657ba13d139a56b662896088e5d885ddb0473f7"
"Challan","चलन","चालान","translate","sagarbora91","1","www/modules/tax/index.html","1063","attribute:placeholder","574e4659c621e712bfb4968909a63086b1ca5506f3e501cfa3300a97f06aa787"
"Filed return PDF","फाइल रिटर्न PDF","रिटर्न PDF दाखिल किया","translate","sagarbora91","1","www/modules/tax/index.html","1063","attribute:placeholder","706d0e6799abf019db265bef240406e60e1f5bdc7752ade5104dca8eea89d0e1"
"Working reconciliation","कार्यरत सलोखा","कामकाजी सामंजस्य","translate","sagarbora91","1","www/modules/tax/index.html","1063","attribute:placeholder","831a98c25958e0fb025b5eaf3b8938e237baf26c08b4e71682005a41d03f87e7"
"Obligations:","दायित्वे:","दायित्व:","translate","sagarbora91","1","www/modules/tax/index.html","1192","element:button","39e207aba8134389eee036475bd1b7e926fa2c5d74fee95813a9d6a510ae3698"
"NA:","NA:","एनए:","translate","sagarbora91","1","www/modules/tax/index.html","1194","element:button","8b175aa4a4f8b2c658b3cc839386a21d168932b1c8cba5add33ebc027a93e7db"
"Compliance Obligations —","अनुपालन बंधने -","अनुपालन दायित्व -","translate","sagarbora91","1","www/modules/tax/index.html","1197","element:button","5421f4348d2f5677d74782e8ede236c3f0118f71f75191e44049ca05064cd1e0"
"N/A ✓ Done Pending","N/A ✓ पूर्ण प्रलंबित","एन/ए ✓ पूर्ण लंबित","translate","sagarbora91","1","www/modules/tax/index.html","1200","element:button","af9c09f1312d6413c9ef06d1981aaa683da394e3f1adc4d08fe37bb07d675496"
"No compliance obligations for this month.","या महिन्यासाठी कोणतेही अनुपालन बंधन नाही.","इस माह के लिए कोई अनुपालन दायित्व नहीं।","translate","sagarbora91","1","www/modules/tax/index.html","1200","element:button","03c07ff558db06ed36190c29f9c63adb2c8d05bf25c18f8ee5ecded420365685"
"obligation s · done · pending · N/A","दायित्व s · पूर्ण · प्रलंबित · N/A","दायित्व · पूरा · लंबित · एन/ए","translate","sagarbora91","1","www/modules/tax/index.html","1224","element:button","deec314afd22e39c5c165cb065e4360575cb25990efcf60d3338e3b6e49feb88"
"Saagar Traders · Compliance Operating System ·","सागर ट्रेडर्स · अनुपालन ऑपरेटिंग सिस्टम ·","सागर ट्रेडर्स · अनुपालन ऑपरेटिंग सिस्टम ·","translate","sagarbora91","1","www/modules/tax/index.html","1234","element:button","8179f87ba65d8aac8be0ec119a693c86f6a26400a07fe3c663fe06736b3c4004"
"✓ Filed","✓ दाखल","✓ दायर किया गया","translate","sagarbora91","1","www/modules/tax/index.html","1486","element:button","6e2a4e83d8deb23160ef1c778f8490a2f10f42edc5b78d9ca582f58ab9b9b7f3"
"⚠ d overdue","⚠ d थकीत","⚠ अतिदेय","translate","sagarbora91","1","www/modules/tax/index.html","1488","element:button","8800d5ea7ff8a7afac217960034032008ad10db5b6f6fbb37936f001bf498f77"
"⚡ d left","⚡ d बाकी","⚡d बाएँ","translate","sagarbora91","1","www/modules/tax/index.html","1490","element:button","a09625c546cfdbda0f59350ab3661e54a4f2f1b25fed76012e04587484e0b235"
"⏰ d left","⏰ d बाकी","⏰d बायां","translate","sagarbora91","1","www/modules/tax/index.html","1491","element:button","0b059d38410f4fc9506a4193e0e0b6bcff3ba564c15b139508812a8c7a9fb641"
"April","एप्रिल","अप्रैल","translate","sagarbora91","1","www/modules/tax/index.html","1492","element:button","4afe6ea150d532c17693519cac32da104f47073d500d2507272d294d8590d3f8"
"d left","d बाकी","घ छोड़ दिया","translate","sagarbora91","1","www/modules/tax/index.html","1492","element:button","ed806ecdf363b6233f32c2d6cbdd57aa90598a972395206a4364f712f3e5639f"
"Ensure all new registrations (GST, PT, ESIC) are in order. March TDS has a special extended due date of 30th April. Composition dealers: CMP-08 for Q4 (Jan–Mar) due 18th April + GSTR-4 Annual Return due 30th June.","सर्व नवीन नोंदणी (GST, PT, ESIC) व्यवस्थित असल्याची खात्री करा. मार्च TDS ची 30 एप्रिल ही विशेष विस्तारित देय तारीख आहे. कंपोझिशन डीलर्स: 18 एप्रिलला देय असलेल्या Q4 (जाने-मार्च) साठी CMP-08 + GSTR-4 वार्षिक रिटर्न 30 जूनपर्यंत.","सुनिश्चित करें कि सभी नए पंजीकरण (GST, PT, ESIC) क्रम में हैं। मार्च TDS की विशेष विस्तारित देय तिथि 30 अप्रैल है। कंपोजीशन डीलर: 18 अप्रैल को देय चौथी तिमाही (Q4; जनवरी-मार्च) के लिए CMP-08 + 30 जून को देय GSTR-4 वार्षिक रिटर्न।","translate","sagarbora91","1","www/modules/tax/index.html","1501","element:button","3a5367174982d779797a091a548fa1753a4901c3fc456c7e8601009532330b18"
"FY begins.","FY सुरू होते.","वित्तीय वर्ष (FY) शुरू होता है.","translate","sagarbora91","1","www/modules/tax/index.html","1501","element:button","e8d5b1e5fd4d0bb44b2ce85cde1d433638139177184aad15be702471822e7376"
"the Income-tax Act, 2025 is now in force — income from 1 April falls under the new","प्राप्तिकर कायदा, 2025 आता लागू झाला आहे - 1 एप्रिल पासूनचे उत्पन्न नवीन अंतर्गत येते","आयकर अधिनियम, 2025 अब लागू है - 1 अप्रैल से आय नए के अंतर्गत आती है","translate","sagarbora91","1","www/modules/tax/index.html","1501","element:button","8e5523875e3874707ec3d3b7fd4e41c4428e5d9b634fcf7aa2a006e47c94dc8d"
